product_name,price,barcode,date,source_file,llm_action,pyfooda_name,grams_in_name
BM 335G RHUBARBE,4.29,360858004773,2024-05-08,2024_05_08.csv,ignore,,nan
300G COTE D OR PAT,4.95,762220151178,2024-05-08,2024_05_08.csv,match,CHOCOLATE,300
300G COTE D OR PAT,6.09,762220151666,2024-05-08,2024_05_08.csv,match,CHOCOLATE,300
400G NUTELLA,2.99,301762042200,2024-05-08,2024_05_08.csv,ignore,,nan
40G MELANGE 5 BAIE,1.99,540011369073,2024-05-08,2024_05_08.csv,ignore,,40.0
PDT GRENAILLE 1KG,2.69,540011237842,2024-05-08,2024_05_08.csv,ignore,,nan
HAR TRAMTE BROOD P,4.9,540000007440,2024-05-08,2024_05_08.csv,match,BREAD,nan
DORITOS NACHO CHEE,1.75,871039816198,2024-05-08,2024_05_08.csv,ignore,,nan
BIO BANANEN,2.59,401407169271,2024-05-08,2024_05_08.csv,ignore,,nan
200G SCROCCHI EP,2.29,87122212342,2024-05-08,2024_05_08.csv,ignore,,nan
25G LIME GRILLS,1.55,871039850228,2024-05-08,2024_05_08.csv,ignore,,nan
200G DUYVIS CRAC A,1.85,871039801154,2024-05-08,2024_05_08.csv,ignore,,200.0
600G POM DUCH DLL,0.95,540011127508,2024-05-08,2024_05_08.csv,ignore,,nan
MRS JEUNES POUSSE,0.89,540011223642,2024-05-08,2024_05_08.csv,ignore,,nan
6PC POMME PINK LAD,3.99,370047661163,2024-05-08,2024_05_08.csv,match,APPLE,900
HET TRAGSTE BROOD P,4.9,543000017740,2024-05-08,2024_05_08.csv,match,BREAD,nan
MOZZARELLA MAXI,2.89,800043013526,2024-05-08,2024_05_08.csv,match,MOZZARELLA CHEESE,nan
MOZZARELLA MAXI,2.89,800043013526,2024-05-08,2024_05_08.csv,match,MOZZARELLA CHEESE,nan
MOZZARELLA MAXI,2.89,800043013526,2024-05-08,2024_05_08.csv,match,MOZZARELLA CHEESE,nan
MOZZARELLA MAXI,2.89,800043013526,2024-05-08,2024_05_08.csv,match,MOZZARELLA CHEESE,nan
MOZZARELLA MAXI,2.89,800043013526,2024-05-08,2024_05_08.csv,match,MOZZARELLA CHEESE,nan
390G VERMICEL LAIT,4.99,871570011948,2024-05-08,2024_05_08.csv,match,VERMICELLI,390
MOZZARELLA MAXI,2.89,800043013526,2024-05-08,2024_05_08.csv,match,MOZZARELLA CHEESE,nan
200G SM MINI TORTI,2.49,731131038417,2024-05-08,2024_05_08.csv,ignore,,nan
200G SM MINI TORTI,2.49,731131038417,2024-05-08,2024_05_08.csv,ignore,,nan
6 WRAPS DE BLE,1.49,540011958095,2024-05-08,2024_05_08.csv,ignore,,nan
600G POM DUCH DLL,0.95,540011127508,2024-05-08,2024_05_08.csv,ignore,,nan
MES DEJEUNER DE SALAD,2.19,540011957632,2024-05-08,2024_05_08.csv,ignore,,nan
COPPA,4.29,540011953178,2024-05-08,2024_05_08.csv,ignore,,nan
HERTA LRDS NATUR,2.85,315423081405,2024-05-08,2024_05_08.csv,ignore,,nan
MOZZARELLA MAXI,2.89,800043013526,2024-05-08,2024_05_08.csv,match,MOZZARELLA CHEESE,nan
125G BUGLES PAPRIK,1.59,871039850240,2024-05-08,2024_05_08.csv,ignore,,125.0
1.5L GINI LEMON,3.29,312448007200,2024-05-08,2024_05_08.csv,ignore,,nan
1.5L COCA REG PET,2.39,544900000043,2024-05-08,2024_05_08.csv,ignore,,1500.0
BIS CREAM GLAC,4.99,540011365654,2024-05-08,2024_05_08.csv,match,CREAM,nan
DLL BIO FT CREME G,4.99,540011365654,2024-05-08,2024_05_08.csv,match,CREME FRAICHE,nan
BROCHETTE PORC MA,5.01,204322,2024-05-08,2024_05_08.csv,ignore,,nan
BROCHETTE PORC MA,4.27,204322,2024-05-08,2024_05_08.csv,ignore,,nan
BROCHETTE PORC MA,4.48,204322,2024-05-08,2024_05_08.csv,ignore,,nan
OEUFS BIO 12 PCS,4.85,540011214140,2024-05-08,2024_05_08.csv,ignore,,nan
DEL FROMAGE MAIGRE,1.25,540011214140,2024-05-08,2024_05_08.csv,ignore,,nan
100G MKA CHOC LAIT,1.55,762221065659,2024-05-08,2024_05_08.csv,match,CHOCOLATE,100
3 X 1.55,4.65,762221065659,2024-05-08,2024_05_08.csv,ignore,,nan
LINDT EXCELLENCE,2.39,304632002336,2024-05-08,2024_05_08.csv,ignore,,nan
LINDT EXCELLENCE,2.39,304632002336,2024-05-08,2024_05_08.csv,ignore,,nan
1.25MARTYD,1.25,540011300584,2024-05-08,2024_05_08.csv,ignore,,nan
300NL SAMOURAI SQ,4.15,541497211504,2024-05-08,2024_05_08.csv,ignore,,nan
SAUCE PIMENT SRIRA,3.19,88336205600,2024-05-08,2024_05_08.csv,match,XO SAUCE,nan
342G HEINZ TOM KET,2.05,871570012205,2024-05-08,2024_05_08.csv,ignore,,nan
342G HEINZ TOM KET,2.05,871570012205,2024-05-08,2024_05_08.csv,ignore,,nan
100G MKA CHOC LAIT,1.55,762221065659,2024-05-08,2024_05_08.csv,match,CHOCOLATE,100
200GR EPINARD JEU,1.99,544900002882,2024-05-08,2024_05_08.csv,ignore,,nan
300G DLL CARE PATE,2.49,540011210330,2024-05-08,2024_05_08.csv,match,LARD,300
300G DLL CARE PATE,2.49,540011210330,2024-05-08,2024_05_08.csv,match,LARD,300
DES DE FILET THAI,6.19,540011952105,2024-05-08,2024_05_08.csv,match,THAI TEA,nan
DES DE FILET THAI,6.19,540011952105,2024-05-08,2024_05_08.csv,match,THAI TEA,nan
DES DE FILET THAI,6.19,540011952105,2024-05-08,2024_05_08.csv,match,THAI TEA,nan
PDT GRENAILLE 1KG,2.69,540011237842,2024-05-08,2024_05_08.csv,ignore,,nan
TOMATES CERISE 1KG,6.99,540011957582,2024-05-08,2024_05_08.csv,match,TOMATO,1000.0
GEMARINEERDE RIBS,3.26,204940,2024-05-08,2024_05_08.csv,ignore,,nan
GEMARINEERDE RIBS,2.95,204940,2024-05-08,2024_05_08.csv,ignore,,nan
GEMARINEERDE RIBS,3.42,204940,2024-05-08,2024_05_08.csv,ignore,,nan
CONC DE POULET,5.99,540011957961,2024-05-08,2024_05_08.csv,match,CHICKEN,nan
PENNE RIGATE BARI,2.29,807680208573,2024-05-08,2024_05_08.csv,ignore,,nan
PENNE RIGATE BARI,2.29,807680208573,2024-05-08,2024_05_08.csv,ignore,,nan
PILON DE POULET,5.99,5400115799614,2024-05-11,2024_05_11.csv,match,CHICKEN,nan
PILON DE POULET,5.99,5400115799614,2024-05-11,2024_05_11.csv,match,CHICKEN,nan
GPC POMC PINK LAD,3.99,3076740616136,2024-05-11,2024_05_11.csv,match,APPLE,nan
GPC POMC PINK LAD,3.99,3076740616136,2024-05-11,2024_05_11.csv,match,APPLE,nan
EMIN POUL CUIT BBQ,3.95,5400119669509,2024-05-11,2024_05_11.csv,match,KOREAN BBQ SAUCE,nan
EMIN POUL CUIT BBQ,3.95,5400119669509,2024-05-11,2024_05_11.csv,match,KOREAN BBQ SAUCE,nan
TOMATES CERISE 1.5KG,4.19,5400119675821,2024-05-11,2024_05_11.csv,match,TOMATO,1500.0
BROCOLI,1.1,5400119675821,2024-05-11,2024_05_11.csv,match,BROCCOLI,nan
PASTEQUE MINI,3.99,5400119534926,2024-05-11,2024_05_11.csv,match,WATERMELON,nan
ZESPRI KINE GOLD D,2.64,9400000000000,2024-05-11,2024_05_11.csv,ignore,,nan
MOUSSE MOKKA,2.99,2048430004668,2024-05-11,2024_05_11.csv,ignore,,nan
SHRIMY MACASSOU,4.79,5413131961747,2024-05-11,2024_05_11.csv,ignore,,nan
ROSTIER PURE DORC,1.99,5400112732100,2024-05-11,2024_05_11.csv,ignore,,nan
ROSTIER PURE DORC,1.99,5400112732100,2024-05-11,2024_05_11.csv,ignore,,nan
STEW MARINE,4.82,2048493005333,2024-05-11,2024_05_11.csv,match,BEEF,400
STEW MARINE,5.39,2048493005333,2024-05-11,2024_05_11.csv,match,BEEF,400
BROCHETTE PORC MA,3.45,5400206501901,2024-05-11,2024_05_11.csv,ignore,,nan
BIO BANANE,1.5,4070071527211,2024-05-11,2024_05_11.csv,match,BANANA,700
HET TRAAGSTE BROOD P,1.0,5400110000170,2024-05-11,2024_05_11.csv,match,BREAD,nan
TOMATE SAY GRAPPE,4.99,5400110000170,2024-05-11,2024_05_11.csv,match,TOMATO,nan
BIO PICCOLOS AVIONE,1.89,5400110000170,2024-05-11,2024_05_11.csv,ignore,,nan
BIOESCHE FILET POUL,5.99,2048155005336,2024-05-11,2024_05_11.csv,match,CHICKEN,300
BIOESCHE FILET POUL,6.02,2048155005336,2024-05-11,2024_05_11.csv,match,CHICKEN,300
LINGOT EXCELLENCE,2.39,5400110000170,2024-05-11,2024_05_11.csv,ignore,,nan
LINGOT EXCELLENCE,2.39,5400110000170,2024-05-11,2024_05_11.csv,ignore,,nan
GOUDA TRANC JEUNE,4.69,5400110000170,2024-05-11,2024_05_11.csv,match,GOUDA CHEESE,nan
HET TRAAGSTE BROOD D,1.0,5400110000170,2024-05-11,2024_05_11.csv,match,BREAD,nan
GOUDA TRANC JEUNE,4.69,5400110000170,2024-05-11,2024_05_11.csv,match,GOUDA CHEESE,nan
AVOCAT,2.49,5400119534926,2024-05-11,2024_05_11.csv,match,AVOCADO,nan
ACDC FILET POULET,6.43,2256500006498,2024-05-11,2024_05_11.csv,match,CHICKEN,nan
ACDC FILET POULET,6.43,2256500006498,2024-05-11,2024_05_11.csv,match,CHICKEN,nan
DES DE FILET THAI,6.19,5400119529156,2024-05-11,2024_05_11.csv,match,THAI TEA,nan
DES DE FILET THAI,6.19,5400119529156,2024-05-11,2024_05_11.csv,match,THAI TEA,nan
2PC MINI CAKE CHO,3.49,5400206501901,2024-05-11,2024_05_11.csv,ignore,,nan
2PC MINI CAKE CHO,3.49,5400206501901,2024-05-11,2024_05_11.csv,ignore,,nan
MARCHEOUS BLOC TRA,5.99,5400110000170,2024-05-11,2024_05_11.csv,ignore,,nan
DES DE FILET THAI,6.19,5400119529156,2024-05-11,2024_05_11.csv,match,THAI TEA,nan
DES DE FILET THAI,6.19,5400119529156,2024-05-11,2024_05_11.csv,match,THAI TEA,nan
DES DE FILET THAI,6.19,5400119529156,2024-05-11,2024_05_11.csv,match,THAI TEA,nan
DES DE FILET THAI,6.19,5400119529156,2024-05-11,2024_05_11.csv,match,THAI TEA,nan
GERLINA CHOCOLAT,2.95,317568185200,2024-06-02,2024_06_02.csv,ignore,,nan
GERLINA CHOCOLAT,2.95,317568185200,2024-06-02,2024_06_02.csv,ignore,,nan
ENJOY COCO FRUIT,8.69,31393000013,2024-06-02,2024_06_02.csv,ignore,,nan
380G VERMICEL LAIT,4.69,871570011948,2024-06-02,2024_06_02.csv,ignore,,380.0
300G LOTUS JUM GAU,3.49,541012601442,2024-06-02,2024_06_02.csv,ignore,,nan
300G LOTUS JUM GAU,3.49,541012601442,2024-06-02,2024_06_02.csv,ignore,,nan
300G LOTUS JUM GAU,3.49,541012601442,2024-06-02,2024_06_02.csv,ignore,,nan
300G LOTUS JUM GAU,3.49,541012601442,2024-06-02,2024_06_02.csv,ignore,,nan
TOFFEE GRAPPE,4.99,540011232132,2024-06-02,2024_06_02.csv,match,TOFFEE,nan
TOFFEE GRAPPE,4.99,540011232132,2024-06-02,2024_06_02.csv,match,TOFFEE,nan
TOFFEE GRAPPE,4.99,540011232132,2024-06-02,2024_06_02.csv,match,TOFFEE,nan
TOFFEE GRAPPE,4.99,540011232132,2024-06-02,2024_06_02.csv,match,TOFFEE,nan
DUN STOKERBROOD,20.55,204007,2024-06-02,2024_06_02.csv,ignore,,nan
DIKKE AJUIN,2.29,599,2024-06-02,2024_06_02.csv,match,ONION,1000
SOMA MULTIGRAIN 40,2.49,871089902035,2024-06-02,2024_06_02.csv,ignore,,nan
SOMA MULTIGRAIN 40,2.49,871089902035,2024-06-02,2024_06_02.csv,ignore,,nan
FRISK CLEAN BR PEP,2.49,5413839,2024-06-02,2024_06_02.csv,ignore,,nan
FRISK CLEAN BR PEP,2.49,5413839,2024-06-02,2024_06_02.csv,ignore,,nan
LINDT EXCELLENCE,2.39,30462002836,2024-06-02,2024_06_02.csv,ignore,,nan
LINDT EXCELLENCE,2.39,30462002836,2024-06-02,2024_06_02.csv,ignore,,nan
LINDT EXCELLENCE,2.39,30462002836,2024-06-02,2024_06_02.csv,ignore,,nan
LINDT EXCELLENCE,2.39,30462002836,2024-06-02,2024_06_02.csv,ignore,,nan
HERTA LRDNS NATUR,2.85,315423081405,2024-06-02,2024_06_02.csv,match,BACON,200
GRANA PADANO,4.99,54011958986,2024-06-02,2024_06_02.csv,match,GRANA PADANO,nan
SOMA CRUNCHY CREAM,5.35,76121000181,2024-06-02,2024_06_02.csv,match,CREAM,nan
60ML TAB PIME ROUG,3.79,1121060095,2024-06-02,2024_06_02.csv,ignore,,60.0
200GR HOUMOUS,2.19,540011238642,2024-06-02,2024_06_02.csv,ignore,,nan
200GR HOUMOUS,2.19,540011238642,2024-06-02,2024_06_02.csv,ignore,,nan
200GR HOUMOUS,2.19,540011238642,2024-06-02,2024_06_02.csv,ignore,,nan
CAROTTES BIO,2.39,540011239500,2024-06-02,2024_06_02.csv,ignore,,nan
80G PROSC PARMA,4.95,540011952675,2024-06-02,2024_06_02.csv,ignore,,nan
JAMBON CUIT AU FOU,4.17,2258760,2024-06-02,2024_06_02.csv,ignore,,nan
CAROTTES BIO,2.39,540011239500,2024-06-02,2024_06_02.csv,ignore,,nan
SOMA CANOLA,4.99,541998002185,2024-06-02,2024_06_02.csv,ignore,,nan
350G BG GRANOLA,4.99,541998002185,2024-06-02,2024_06_02.csv,ignore,,nan
CAMP FROM FR ENTIE,1.95,871280000066,2024-06-02,2024_06_02.csv,match,BREAD,500
CORNE CHOCO 200G,3.09,541277500001,2024-06-02,2024_06_02.csv,ignore,,200.0
SOMA CHOCOLAT BIO,4.59,805257509093,2024-06-02,2024_06_02.csv,ignore,,nan
FRASSE 500G,4.99,540035701608,2024-06-02,2024_06_02.csv,ignore,,nan
MIRTILLES 500GR,7.29,540011959739,2024-06-02,2024_06_02.csv,ignore,,500.0
400G HEBEI LOOPS,4.39,540391023829,2024-06-02,2024_06_02.csv,ignore,,400.0
FRASSE 500G,4.99,54003570500,2024-06-02,2024_06_02.csv,ignore,,nan
"9 X 1,45",13.05,540011954346,2024-06-02,2024_06_02.csv,ignore,,nan
MYRTELLES 500GR,7.29,540011954346,2024-06-02,2024_06_02.csv,ignore,,500.0
FRAMBOISE 125G,2.99,540011952398,2024-06-02,2024_06_02.csv,ignore,,nan
400G NUTELLA,2.99,301762042200,2024-06-02,2024_06_02.csv,ignore,,nan
OLIVES A L'AIL,3.69,540011958111,2024-06-02,2024_06_02.csv,ignore,,nan
CREME ENAMEL 1+1,6.59,870021644981,2024-06-02,2024_06_02.csv,match,CREME FRAICHE,nan
ORALB ENAMEL 1+1,6.59,870021644981,2024-06-02,2024_06_02.csv,ignore,,nan
PASTEQUE MINI,3.99,540011954328,2024-06-02,2024_06_02.csv,match,WATERMELON,nan
BIO BANANEN,2.59,40141765271,2024-06-02,2024_06_02.csv,ignore,,nan
JEUNE POUSS MIK,1.49,540011238574,2024-06-02,2024_06_02.csv,ignore,,nan
JEUNE POUSS MIK,1.49,540011238574,2024-06-02,2024_06_02.csv,ignore,,nan
750G MCC DUCHESSE,5.45,32568300505,2024-06-14,2024_06_14.csv,ignore,,nan
750G MCC DUCHESSE,5.45,32568300505,2024-06-14,2024_06_14.csv,ignore,,nan
BIO CAROTTES,2.39,540011239500,2024-06-14,2024_06_14.csv,ignore,,nan
HET TRAGSTE BROOD P,4.9,543000017740,2024-06-14,2024_06_14.csv,match,BREAD,nan
SAUMON BELLE-VUE,5.99,540011959141,2024-06-14,2024_06_14.csv,match,SALMON,nan
SAUMON BELLE-VUE,5.99,540011959141,2024-06-14,2024_06_14.csv,match,SALMON,nan
ROSBIF,21.83,2040079021832,2024-06-14,2024_06_14.csv,ignore,,nan
BIOEATE CERISE GRAP,4.99,540011581591,2024-06-14,2024_06_14.csv,ignore,,nan
FARMER RAUWKOST,2.85,871794800243,2024-06-14,2024_06_14.csv,match,FARMER CHEESE,nan
BURGER ANGUS,5.0,540011960558,2024-06-14,2024_06_14.csv,ignore,,nan
200G DUVIES CRAC A,1.95,871794800154,2024-06-14,2024_06_14.csv,ignore,,200.0
BIO 300 FM PEN PES,5.99,542501540227,2024-06-14,2024_06_14.csv,ignore,,nan
MINI BABYBEL,5.09,307378119029,2024-06-14,2024_06_14.csv,ignore,,nan
BARILLA SPAGHETTI5,1.89,807680019505,2024-06-14,2024_06_14.csv,ignore,,nan
BARILLA SPAGHETTI5,1.89,807680019505,2024-06-14,2024_06_14.csv,ignore,,nan
132G B-READY T6,2.75,800050037255,2024-06-14,2024_06_14.csv,ignore,,132.0
MELI-MELO JORIS,1.29,54040404043,2024-06-14,2024_06_14.csv,ignore,,nan
MEI BABYBEL,5.09,307378119029,2024-06-14,2024_06_14.csv,match,CHEESE,180
MEI BABYBEL,5.09,2040840410962,2024-06-14,2024_06_14.csv,match,CHEESE,180
HACHIS PORC-VEAU,10.96,204084,2024-06-14,2024_06_14.csv,ignore,,nan
OREO GRIG VANILLE,1.49,76230033673,2024-06-14,2024_06_14.csv,ignore,,nan
NOCCI CONF FIGUES,4.09,541004601006,2024-06-14,2024_06_14.csv,ignore,,nan
COURGETTES,1.69,2160,2024-07-11,2024_07_11.csv,match,ZUCCHINI,nan
FRAISE 500G,6.24,5400149575441,2024-07-11,2024_07_11.csv,match,STRAWBERRY,500.0
TOMATE CERISE 400G,3.16,5400149575441,2024-07-11,2024_07_11.csv,match,TOMATO,400.0
GUACRACHO 11,2.45,8422417100102,2024-07-11,2024_07_11.csv,ignore,,nan
DOS DE CABILLAUD,3.97,204093,2024-07-11,2024_07_11.csv,ignore,,nan
BURGER 100 % DE BO,3.97,204094,2024-07-11,2024_07_11.csv,ignore,,nan
BURGER 100 % DE BO,3.85,204094,2024-07-11,2024_07_11.csv,ignore,,nan
TOM BELG GRAPP,1.89,2523,2024-07-15,2024_07_15.csv,match,TOMATO,nan
MOZZARELLA MAXI,8.55,8000430133526,2024-07-15,2024_07_15.csv,match,MOZZARELLA CHEESE,nan
6PC POMME PINK LAD,3.99,5414174001411,2024-07-15,2024_07_15.csv,match,APPLE,900
BIO CAROTTES,2.39,5400112395000,2024-07-15,2024_07_15.csv,ignore,,nan
GALBANI CROCC MOZZ,3.49,3228023170100,2024-07-15,2024_07_15.csv,ignore,,nan
GALBANI CROCC MOZZ,3.49,3228023170100,2024-07-15,2024_07_15.csv,ignore,,nan
GERLINEA CHOCOLAT,2.95,3180942158220,2024-07-15,2024_07_15.csv,match,CHOCOLATE,100
GERLINEA CHOCOLAT,2.95,3180942158220,2024-07-15,2024_07_15.csv,match,CHOCOLATE,100
GERLINEA CHOCOLAT,2.95,3180942158220,2024-07-15,2024_07_15.csv,match,CHOCOLATE,100
BIO BANANEN,2.99,5400141995271,2024-07-15,2024_07_15.csv,ignore,,nan
1ST B'BETJIME BIO,4.99,5400141995271,2024-07-15,2024_07_15.csv,ignore,,nan
1TR CLASSIC BIO,4.99,4012824400006,2024-07-15,2024_07_15.csv,ignore,,nan
HET TRAAGSTE BROOD P,4.49,5400252013899,2024-07-15,2024_07_15.csv,match,BREAD,nan
HET TRAAGSTE BROOD P,4.49,5400252013899,2024-07-15,2024_07_15.csv,match,BREAD,nan
COURGETTES,1.97,2160,2024-07-15,2024_07_15.csv,match,ZUCCHINI,nan
NECTARINE JAUNE,1.92,2958,2024-07-15,2024_07_15.csv,ignore,,nan
400G NUTELLA,5.99,3017620422200,2024-07-15,2024_07_15.csv,ignore,,nan
KIWI JAUNE,5.99,5400115957673,2024-07-15,2024_07_15.csv,match,KIWI,nan
RAISIN ROUGE SA PE,2.49,5400112367672,2024-07-15,2024_07_15.csv,match,RAISIN,nan
200GR HOUMOUS,2.19,5400113386402,2024-07-15,2024_07_15.csv,ignore,,nan
200GR HOUMOUS,2.19,5400113386402,2024-07-15,2024_07_15.csv,ignore,,nan
ROSBIEF,19.11,204007,2024-07-15,2024_07_15.csv,ignore,,nan
FAIREBEL 1/2 E,8.09,542502728002,2024-07-21,2024_07_21.csv,match,MILK,nan
6PC POMME PINK LAD,3.99,541147400141,2024-07-21,2024_07_21.csv,match,APPLE,900
6PC POMME PINK LAD,3.99,541147400141,2024-07-21,2024_07_21.csv,match,APPLE,900
165G PRINGLES ORIG,2.29,503399012772,2024-07-21,2024_07_21.csv,ignore,,165.0
FAIREBEL BEURRE,4.25,542502728070,2024-07-21,2024_07_21.csv,match,BUTTER,nan
DANONE ACT 0% SX,5.05,541001464731,2024-07-21,2024_07_21.csv,ignore,,nan
PISSOILET,0.65,505,2024-07-21,2024_07_21.csv,ignore,,nan
SAUCISSON JAMBON,1.35,54011858548,2024-07-21,2024_07_21.csv,ignore,,nan
PHILADELPHIA ORIGI,3.15,762221095556,2024-07-21,2024_07_21.csv,match,CREAM CHEESE,nan
TR.ORIGINAL 180G,3.29,872180040217,2024-07-21,2024_07_21.csv,ignore,,nan
CARPACCIO,4.65,204356,2024-07-21,2024_07_21.csv,ignore,,nan
CARPACCIO,5.01,204356,2024-07-21,2024_07_21.csv,ignore,,nan
CARPACCIO,4.86,204356,2024-07-21,2024_07_21.csv,ignore,,nan
MRS. JEUNES POUSSE,0.89,54011220780,2024-07-21,2024_07_21.csv,ignore,,nan
150ML REX COB DRY,4.79,872018118380,2024-07-21,2024_07_21.csv,ignore,,nan
150ML REX COB DRY,4.79,872018118380,2024-07-21,2024_07_21.csv,ignore,,nan
150ML REX QUANT DR,5.35,872018119614,2024-07-21,2024_07_21.csv,ignore,,150.0
150ML REX COB DRY,4.79,872018118380,2024-07-21,2024_07_21.csv,ignore,,nan
20CL CAPR-SUN TROP,0.47,400017721131,2024-07-21,2024_07_21.csv,ignore,,nan
20CL CAPR-SUN TROP,0.47,400017721131,2024-07-21,2024_07_21.csv,ignore,,nan
20CL CAPR-SUN TROP,0.47,400017721131,2024-07-21,2024_07_21.csv,ignore,,nan
20CL CAPR-SUN TROP,0.47,400017721131,2024-07-21,2024_07_21.csv,ignore,,nan
BIO BANANEN,2.59,40140716271,2024-07-21,2024_07_21.csv,ignore,,nan
10X18.5G YOERRY,4.39,500015941935,2024-07-21,2024_07_21.csv,ignore,,185.0
ECHALOTES 500G,1.09,540011958508,2024-07-21,2024_07_21.csv,ignore,,nan
342G HELNZ TOM KET,2.05,872018118380,2024-07-21,2024_07_21.csv,ignore,,nan
DIKKE PREI BUSSEL,3.39,542500984100,2024-07-21,2024_07_21.csv,ignore,,nan
BOI REP CURRY VERT,5.89,540011951995,2024-07-21,2024_07_21.csv,match,CURRY,nan
ACTIV 4X125 0% FRA,2.99,541014641923,2024-07-21,2024_07_21.csv,ignore,,nan
BIO MINT,3.99,7622300077170,2024-07-21,2024_07_21.csv,match,MINT,nan
VEGAN GOUDA 120GR,2.95,541221805621,2024-07-21,2024_07_21.csv,match,GOUDA CHEESE,120.0
RAISIN MIX 500G,2.49,540011957956,2024-07-21,2024_07_21.csv,match,RAISIN,500.0
32CL MOGU MOGU FR,1.69,885038910329,2024-07-25,2024_07_25.csv,ignore,,320.0
FRISK XL TINS PEP,2.65,8731149,2024-07-25,2024_07_25.csv,ignore,,nan
250G DLL NICARAGUA,4.49,540011359433,2024-07-25,2024_07_25.csv,match,COFFEE,250
250G L28 INDONESIA,4.99,540011364022,2024-07-25,2024_07_25.csv,ignore,,nan
250G L28 INDONESIA,4.99,540011364022,2024-07-25,2024_07_25.csv,ignore,,nan
250G DLL NICARAGUA,4.49,540011359433,2024-07-25,2024_07_25.csv,match,COFFEE,250
250G L28 BRAZIL,4.99,540011359431,2024-07-25,2024_07_25.csv,ignore,,nan
350G HG GRANOLA,4.99,54195802185,2024-07-25,2024_07_25.csv,ignore,,nan
350G HG GRANOLA,4.99,54195802185,2024-07-25,2024_07_25.csv,ignore,,nan
CORIANDRE BIO,2.29,540011957590,2024-07-25,2024_07_25.csv,ignore,,nan
MENTHE GROS PO BIO,2.29,540011237293,2024-07-25,2024_07_25.csv,match,CREME DE MENTHE,nan
75G CHIPS POIS BIO,1.85,540011364773,2024-07-25,2024_07_25.csv,ignore,,nan
250G L28 BRAZIL,4.99,540011359431,2024-07-25,2024_07_25.csv,ignore,,nan
CARPACCIO,5.49,2043564005492,2024-07-25,2024_07_25.csv,ignore,,nan
CARPACCIO,4.83,204356,2024-07-25,2024_07_25.csv,ignore,,nan
BIO BANANEN,2.59,401407169271,2024-07-25,2024_07_25.csv,ignore,,nan
33C CANADA DRY CAN,1.15,312448019734,2024-07-25,2024_07_25.csv,ignore,,nan
33C CANADA DRY CAN,1.15,312448019734,2024-07-25,2024_07_25.csv,ignore,,nan
33CL SCHW MOJITO Z,1.11,541022130662,2024-07-25,2024_07_25.csv,ignore,,nan
33CL SCHW MOJITO Z,1.11,541022130662,2024-07-25,2024_07_25.csv,ignore,,nan
33CL SCHWEPPES TON,0.61,312448018685,2024-07-25,2024_07_25.csv,ignore,,nan
33CL SCHWEPPES TON,0.61,312448018685,2024-07-25,2024_07_25.csv,ignore,,nan
CARPACCIO,2.99,204356404013,2024-07-25,2024_07_25.csv,ignore,,nan
HET TRAGSTE BROOD P,4.9,543000017740,2024-07-25,2024_07_25.csv,match,BREAD,nan
HET TRAGSTE BROOD P,4.9,543000017740,2024-07-25,2024_07_25.csv,match,BREAD,nan
AVOCAI,,540011956524,2024-07-25,2024_07_25.csv,match,AVOCADO,nan
6PC POMME PINK LAD,3.99,541147400141,2024-07-25,2024_07_25.csv,match,APPLE,900
6PC POMME PINK LAD,3.99,541147400141,2024-07-25,2024_07_25.csv,match,APPLE,900
POMME GRENA,3.29,540011232460,2024-07-25,2024_07_25.csv,ignore,,nan
FM BIO SW POT 360G,6.49,425015408092,2024-07-25,2024_07_25.csv,match,SWEET POTATO,360.0
1KG FARINE FERMENT,1.89,541023109582,2024-07-25,2024_07_25.csv,ignore,,1000.0
COURGETTES,,2160,2024-07-25,2024_07_25.csv,match,ZUCCHINI,nan
MANGUE,2.19,540011954346,2024-07-25,2024_07_25.csv,match,MANGO,nan
TORTILLA BIO,1.89,540011102688,2024-07-25,2024_07_25.csv,match,TORTILLA,nan
HERTA PATE BRISSEE,1.99,312448006561,2024-07-25,2024_07_25.csv,match,PIE CRUST,230
HERTA PATE BRISSEE,1.99,312448006561,2024-07-25,2024_07_25.csv,match,PIE CRUST,230
DORITOS NACHO CHEE,1.75,871039816198,2024-07-25,2024_07_25.csv,ignore,,nan
GAROF MOZZA BUF A D,3.69,801678400092,2024-07-25,2024_07_25.csv,ignore,,nan
GAROF MOZZA BUF A D,3.69,801678400092,2024-07-25,2024_07_25.csv,ignore,,nan
FRASSE 500G,3.7,540038701546,2024-07-25,2024_07_25.csv,ignore,,nan
MANGUE,2.19,540011954346,2024-07-25,2024_07_25.csv,match,MANGO,nan
PEREN,,583,2024-07-25,2024_07_25.csv,ignore,,nan
GAROF MOZZA BUF A D,3.69,801678400092,2024-07-25,2024_07_25.csv,ignore,,nan
DUO FRAMBOISE MY,5.79,540011959742,2024-07-25,2024_07_25.csv,ignore,,nan
200GR HOUMOUS,2.19,540011238642,2024-07-25,2024_07_25.csv,ignore,,nan
NATURAL OLIVES BIO,2.79,540011959445,2024-07-25,2024_07_25.csv,ignore,,nan
PEREN,,583,2024-07-25,2024_07_25.csv,ignore,,nan
200G DE INSTANT GO,10.65,871130054496,2024-07-25,2024_07_25.csv,ignore,,200.0
GARZPACHO 1L,5.39,842217401002,2024-07-25,2024_07_25.csv,ignore,,nan
GARZPACHO 1L,5.39,842217401002,2024-07-25,2024_07_25.csv,ignore,,nan
