product_name,price,barcode,date,source_file,pyfooda_name,grams_in_name,llm_action
MOZZARELLA 125GR,1.39,8000430131033,2024-04-18,2024_04_18.csv,MOZZARELLA,125.0,match
SAUMON FUME DL,5.49,5400119559426,2024-04-18,2024_04_18.csv,"SMOKED SALMON, SMOKED",,match
MOZZARELLA MAXI,2.69,8000430131033,2024-04-18,2024_04_18.csv,MOZZARELLA,,match
MOZZARELLA 125GR,1.39,8000430131033,2024-04-18,2024_04_18.csv,MOZZARELLA,125.0,match
MOZZARELLA 125GR,1.39,8000430131033,2024-04-18,2024_04_18.csv,MOZZARELLA,125.0,match
SAUMON FUME DL,5.49,5400119559426,2024-04-18,2024_04_18.csv,"SMOKED SALMON, SMOKED",,match
POISSON NUGGETS,5.69,5410001515005,2024-04-18,2024_04_18.csv,CHICKEN NUGGETS,,match
EPINARDS 500GR,2.99,5410487002344,2024-04-18,2024_04_18.csv,SPINACH,500.0,match
HET TRAAGSTE BROOD P,4.9,543000017740,2024-04-18,2024_04_18.csv,,,ignore
BISCUITS BAGUE,2.29,5410001515005,2024-04-18,2024_04_18.csv,"CRACKERS, PEANUT BUTTER",,match
ROSETTE PURE PORC,1.99,5400112721018,2024-04-18,2024_04_18.csv,,,ignore
TORTELLIS BASIL,2.49,5400119755333,2024-04-18,2024_04_18.csv,BASIL,,match
DANONE ACT FRAISES,2.49,5410146417177,2024-04-18,2024_04_18.csv,"Strawberries, raw",,match
200G PETAIND JEU,1.99,5400113581328,2024-04-18,2024_04_18.csv,,,ignore
DILL FOCACCIA BAS T,2.29,5400119600666,2024-04-18,2024_04_18.csv,FOCACCIA,,match
POIVRONS MIX,2.99,5400119589876,2024-04-18,2024_04_18.csv,MIX,,match
DANONE ACT FRAISES,2.49,5410146417177,2024-04-18,2024_04_18.csv,"Strawberries, raw",,match
500G MIX 7 LAIT CHO,5.79,5053991259759,2024-04-18,2024_04_18.csv,PAIN AU LAIT,500.0,match
BIO BANANES,2.59,5400119599271,2024-04-18,2024_04_18.csv,"Banana, raw",,match
FRAISES 500G,4.99,5400357556006,2024-04-18,2024_04_18.csv,"Strawberries, raw",500.0,match
4 STUK,4.65,5411170008444,2024-04-18,2024_04_18.csv,,,ignore
FRUIT & LEGUMES,4.49,5400119599271,2024-04-18,2024_04_18.csv,,,ignore
RAISIN ROUGE SA PE,6.49,5400112336472,2024-04-18,2024_04_18.csv,"MUSCAT GRAPE JELLY, MUSCAT GRAPE",,match
MANGUE,2.99,5400119543466,2024-04-18,2024_04_18.csv,MANGO,,match
MANGUE,2.99,5400119543466,2024-04-18,2024_04_18.csv,MANGO,,match
6 WRAPS DE BLE,1.49,5400119595095,2024-04-18,2024_04_18.csv,WRAPS,,match
FAIRBEL 1/2 E,8.09,0540030197142,2024-04-25,2024_04_25.csv,,,ignore
450G NESQUIK CEREA,4.59,590002001620,2024-04-25,2024_04_25.csv,NESQUIK Vanilla Lowfat Milk 14 fl oz Bottle,450.0,match
DALI HUILE OLIV EX,6.99,5400101390343,2024-04-25,2024_04_25.csv,,,ignore
SOML BECEL HUILE,3.19,8719200020144,2024-04-25,2024_04_25.csv,,,ignore
100GR JEUNES POUSS,1.19,5400112363733,2024-04-25,2024_04_25.csv,,,ignore
HET TRAAGSTE BROOD P,4.9,5430000174740,2024-04-25,2024_04_25.csv,,,ignore
HET TRAAGSTE BROOD P,4.9,5430000174740,2024-04-25,2024_04_25.csv,,,ignore
FAIREBEL 1/2 E,8.09,542502728002,2024-04-25,2024_04_25_b.csv,,,ignore
450G NESSTIX CEREA,4.59,553000000230,2024-04-25,2024_04_25_b.csv,,,ignore
500ML OLIV EX,6.99,54001370943,2024-04-25,2024_04_25_b.csv,PERRIER PET 500ML,,match
500ML BECEL HUILE,3.99,871920002144,2024-04-25,2024_04_25_b.csv,PERRIER PET 500ML,,match
100GR JEUNES POUS,1.19,540011258373,2024-04-25,2024_04_25_b.csv,,,ignore
PR.SAN DANIELE,3.89,540011954819,2024-04-25,2024_04_25_b.csv,PROSCIUTTO DI SAN DANIELE,,match
HET TRAGSTE BROOD P,4.9,543000017740,2024-04-25,2024_04_25_b.csv,,,ignore
HET TRAGSTE BROOD P,4.9,543000017740,2024-04-25,2024_04_25_b.csv,,,ignore
GRILLADE CURRY DOU,6.16,2208644040169,2024-05-04,2024_05_04.csv,Beef curry,,match
FRESH CLEAN BR PEP,2.49,5413839,2024-05-04,2024_05_04.csv,,,ignore
EMINC POULET,6.98,2290520006981,2024-05-04,2024_05_04.csv,CHICKEN,,match
CAROTTES BIO,2.43,5400112395050,2024-05-04,2024_05_04.csv,"Carrot, dehydrated",,match
100GR JEUNES POUSS,1.49,5400113637373,2024-05-04,2024_05_04.csv,,,ignore
GRILLADE CURRY DOU,6.16,2208644040169,2024-05-04,2024_05_04.csv,Beef curry,,match
HACHIS PORC-VEAU,11.12,2040844010124,2024-05-04,2024_05_04.csv,"VEAL DUMPLINGS, VEAL",,match
HACHIS PORC-VEAU,10.14,2040841010149,2024-05-04,2024_05_04.csv,"VEAL DUMPLINGS, VEAL",,match
EMIN POUL CUIT BBQ,3.99,5400119606909,2024-05-04,2024_05_04.csv,BBQ,,match
EMIN POUL CUIT BBQ,3.99,5400119606909,2024-05-04,2024_05_04.csv,BBQ,,match
200GR HOUMOUS,3.99,5400113384642,2024-05-04,2024_05_04.csv,,,ignore
200GR HOUMOUS,3.99,5400113384642,2024-05-04,2024_05_04.csv,,,ignore
AVOCAT,1.89,5400115956242,2024-05-04,2024_05_04.csv,"Avocados, raw, all commercial varieties",,match
AVOCAT,1.89,5400115956242,2024-05-04,2024_05_04.csv,"Avocados, raw, all commercial varieties",,match
300G POMME PINK LAD,0.4,370047661163,2024-05-04,2024_05_04.csv,"PINK LADY APPLES, PINK LADY",300.0,match
300G POMME PINK LAD,0.4,370047661163,2024-05-04,2024_05_04.csv,"PINK LADY APPLES, PINK LADY",300.0,match
KIWI VERT,0.42,5400115957667,2024-05-04,2024_05_04.csv,"Kiwifruit, green, raw",,match
BIO BANANEN,1.49,5400115954346,2024-05-04,2024_05_04.csv,"Banana, raw",,match
AVOCAT,1.89,5400115956242,2024-05-04,2024_05_04.csv,"Avocados, raw, all commercial varieties",,match
300G LOTUS JUM GAU,0.19,5410126014424,2024-05-04,2024_05_04.csv,LOTUS CHIPS,300.0,match
HERTA JAMBON SUP,4.49,3154238039022,2024-05-04,2024_05_04.csv,"JAMBON DE PARIS HAM, JAMBON DE PARIS",,match
HERTA JAMBON SUP,4.49,3154238039022,2024-05-04,2024_05_04.csv,"JAMBON DE PARIS HAM, JAMBON DE PARIS",,match
MINI SPECULOOS CHO,3.29,5425026055353,2024-05-04,2024_05_04.csv,"SPECULOOS COOKIES, SPECULOOS",,match
FRAISE 400GR,4.99,5400115959734,2024-05-04,2024_05_04.csv,"Strawberries, raw",400.0,match
FRAISE 400GR,4.99,5400115959734,2024-05-04,2024_05_04.csv,"Strawberries, raw",400.0,match
6XSCHWEPPES MOJITO,14.34,312448819795,2024-05-08,2024_05_08.csv,Mojito,,match
SAPTAF APPEL,7.99,542802409005,2024-05-08,2024_05_08.csv,,,ignore
FRASER 1//2 E,8.09,54280278002,2024-05-08,2024_05_08.csv,,,ignore
BM 335G RHUBARBE,4.29,360858004773,2024-05-08,2024_05_08.csv,,,ignore
300G COTE D OR PAT,4.95,762220151178,2024-05-08,2024_05_08.csv,"COTE D'OR, BELGIAN DARK CHOCOLATE",300.0,match
300G COTE D OR PAT,6.09,762220151666,2024-05-08,2024_05_08.csv,"COTE D'OR, BELGIAN DARK CHOCOLATE",300.0,match
400G NUTELLA,2.99,301762042200,2024-05-08,2024_05_08.csv,HAZELNUT SPREAD,400.0,match
40G MELANGE 5 BAIE,1.99,540011369073,2024-05-08,2024_05_08.csv,"Spices, pepper, black",40.0,match
PDT GRENAILLE 1KG,2.69,540011237842,2024-05-08,2024_05_08.csv,"Potatoes, raw, skin",1000.0,match
HAR TRAMTE BROOD P,4.9,540000007440,2024-05-08,2024_05_08.csv,,,ignore
DORITOS NACHO CHEE,1.75,871039816198,2024-05-08,2024_05_08.csv,DORITOS NACHO CHEESE FLAVORED POPCORN,,match
BIO BANANEN,2.59,401407169271,2024-05-08,2024_05_08.csv,"Banana, raw",,match
200G SCROCCHI EP,2.29,87122212342,2024-05-08,2024_05_08.csv,SCROCCHI MIX,200.0,match
25G LIME GRILLS,1.55,871039850228,2024-05-08,2024_05_08.csv,"LIME COLA, LIME",25.0,match
200G DUYVIS CRAC A,1.85,871039801154,2024-05-08,2024_05_08.csv,GRADE A,200.0,match
600G POM DUCH DLL,0.95,540011127508,2024-05-08,2024_05_08.csv,"BLUE POM ACAI YERBA MATE, BLUE POM ACAI",600.0,match
MRS JEUNES POUSSE,0.89,540011223642,2024-05-08,2024_05_08.csv,"MRS BAIRD'S, ITALIAN BREAD",,match
6PC POMME PINK LAD,3.99,370047661163,2024-05-08,2024_05_08.csv,"POSTOBON, SODA, POMME MELA APPLE",,match
HET TRAGSTE BROOD P,4.9,543000017740,2024-05-08,2024_05_08.csv,,,ignore
MOZZARELLA MAXI,2.89,800043013526,2024-05-08,2024_05_08.csv,MOZZARELLA,,match
MOZZARELLA MAXI,2.89,800043013526,2024-05-08,2024_05_08.csv,MOZZARELLA,,match
MOZZARELLA MAXI,2.89,800043013526,2024-05-08,2024_05_08.csv,MOZZARELLA,,match
MOZZARELLA MAXI,2.89,800043013526,2024-05-08,2024_05_08.csv,MOZZARELLA,,match
MOZZARELLA MAXI,2.89,800043013526,2024-05-08,2024_05_08.csv,MOZZARELLA,,match
390G VERMICEL LAIT,4.99,871570011948,2024-05-08,2024_05_08.csv,MILK CHOCOLATE,390.0,match
MOZZARELLA MAXI,2.89,800043013526,2024-05-08,2024_05_08.csv,MOZZARELLA,,match
200G SM MINI TORTI,2.49,731131038417,2024-05-08,2024_05_08.csv,MINI,200.0,match
200G SM MINI TORTI,2.49,731131038417,2024-05-08,2024_05_08.csv,MINI,200.0,match
6 WRAPS DE BLE,1.49,540011958095,2024-05-08,2024_05_08.csv,WRAPS,,match
600G POM DUCH DLL,0.95,540011127508,2024-05-08,2024_05_08.csv,"BLUE POM ACAI YERBA MATE, BLUE POM ACAI",600.0,match
MES DEJEUNER DE SALAD,2.19,540011957632,2024-05-08,2024_05_08.csv,SALAD,,match
COPPA,4.29,540011953178,2024-05-08,2024_05_08.csv,COPPA,,match
HERTA LRDS NATUR,2.85,315423081405,2024-05-08,2024_05_08.csv,,,ignore
MOZZARELLA MAXI,2.89,800043013526,2024-05-08,2024_05_08.csv,MOZZARELLA,,match
125G BUGLES PAPRIK,1.59,871039850240,2024-05-08,2024_05_08.csv,Bugles Orig Crispy Corn Snacks,125.0,match
1.5L GINI LEMON,3.29,312448007200,2024-05-08,2024_05_08.csv,LEMON,,match
1.5L COCA REG PET,2.39,544900000043,2024-05-08,2024_05_08.csv,,,ignore
BIS CREAM GLAC,4.99,540011365654,2024-05-08,2024_05_08.csv,"Cream, fluid, heavy whipping",,match
DLL BIO FT CREME G,4.99,540011365654,2024-05-08,2024_05_08.csv,CREAM,,match
BROCHETTE PORC MA,5.01,204322,2024-05-08,2024_05_08.csv,"Ham, sliced, regular (approximately 11% fat)",,match
BROCHETTE PORC MA,4.27,204322,2024-05-08,2024_05_08.csv,"Ham, sliced, regular (approximately 11% fat)",,match
BROCHETTE PORC MA,4.48,204322,2024-05-08,2024_05_08.csv,"Ham, sliced, regular (approximately 11% fat)",,match
OEUFS BIO 12 PCS,4.85,540011214140,2024-05-08,2024_05_08.csv,"Egg, whole, raw, fresh",,match
DEL FROMAGE MAIGRE,1.25,540011214140,2024-05-08,2024_05_08.csv,CHEESE,,match
100G MKA CHOC LAIT,1.55,762221065659,2024-05-08,2024_05_08.csv,CHOCOLAT LAIT MILK CHOCOLATE,100.0,match
3 X 1.55,4.65,762221065659,2024-05-08,2024_05_08.csv,,,ignore
LINDT EXCELLENCE,2.39,304632002336,2024-05-08,2024_05_08.csv,"LINDT, EXCELLENCE DARK CHOCOLATE",,match
LINDT EXCELLENCE,2.39,304632002336,2024-05-08,2024_05_08.csv,"LINDT, EXCELLENCE DARK CHOCOLATE",,match
1.25MARTYD,1.25,540011300584,2024-05-08,2024_05_08.csv,,,ignore
300NL SAMOURAI SQ,4.15,541497211504,2024-05-08,2024_05_08.csv,,,ignore
SAUCE PIMENT SRIRA,3.19,88336205600,2024-05-08,2024_05_08.csv,CHILI SAUCE,,match
342G HEINZ TOM KET,2.05,871570012205,2024-05-08,2024_05_08.csv,HEINZ TOMATO KETCHUP,342.0,match
342G HEINZ TOM KET,2.05,871570012205,2024-05-08,2024_05_08.csv,HEINZ TOMATO KETCHUP,342.0,match
100G MKA CHOC LAIT,1.55,762221065659,2024-05-08,2024_05_08.csv,CHOCOLAT LAIT MILK CHOCOLATE,100.0,match
200GR EPINARD JEU,1.99,544900002882,2024-05-08,2024_05_08.csv,,,ignore
300G DLL CARE PATE,2.49,540011210330,2024-05-08,2024_05_08.csv,ARTICHOKE PATE,300.0,match
300G DLL CARE PATE,2.49,540011210330,2024-05-08,2024_05_08.csv,ARTICHOKE PATE,300.0,match
DES DE FILET THAI,6.19,540011952105,2024-05-08,2024_05_08.csv,TENDERLOIN FILET,,match
DES DE FILET THAI,6.19,540011952105,2024-05-08,2024_05_08.csv,TENDERLOIN FILET,,match
DES DE FILET THAI,6.19,540011952105,2024-05-08,2024_05_08.csv,TENDERLOIN FILET,,match
PDT GRENAILLE 1KG,2.69,540011237842,2024-05-08,2024_05_08.csv,"Potatoes, raw, skin",1000.0,match
TOMATES CERISE 1KG,6.99,540011957582,2024-05-08,2024_05_08.csv,"CHERRY TOMATO BRUSCHETTA, CHERRY TOMATO",1000.0,match
GEMARINEERDE RIBS,3.26,204940,2024-05-08,2024_05_08.csv,"Pork, ribs",,match
GEMARINEERDE RIBS,2.95,204940,2024-05-08,2024_05_08.csv,"Pork, ribs",,match
GEMARINEERDE RIBS,3.42,204940,2024-05-08,2024_05_08.csv,"Pork, ribs",,match
CONC DE POULET,5.99,540011957961,2024-05-08,2024_05_08.csv,"Chicken, canned, no broth",,match
PENNE RIGATE BARI,2.29,807680208573,2024-05-08,2024_05_08.csv,PENNE RIGATE,,match
PENNE RIGATE BARI,2.29,807680208573,2024-05-08,2024_05_08.csv,PENNE RIGATE,,match
PILON DE POULET,5.99,5400115799614,2024-05-11,2024_05_11.csv,"Chicken, drumstick, meat and skin, raw",,match
PILON DE POULET,5.99,5400115799614,2024-05-11,2024_05_11.csv,"Chicken, drumstick, meat and skin, raw",,match
GPC POMC PINK LAD,3.99,3076740616136,2024-05-11,2024_05_11.csv,,,ignore
GPC POMC PINK LAD,3.99,3076740616136,2024-05-11,2024_05_11.csv,,,ignore
EMIN POUL CUIT BBQ,3.95,5400119669509,2024-05-11,2024_05_11.csv,BBQ,,match
EMIN POUL CUIT BBQ,3.95,5400119669509,2024-05-11,2024_05_11.csv,BBQ,,match
TOMATES CERISE 1.5KG,4.19,5400119675821,2024-05-11,2024_05_11.csv,"CHERRY TOMATO BRUSCHETTA, CHERRY TOMATO",1500.0,match
BROCOLI,1.1,5400119675821,2024-05-11,2024_05_11.csv,"Broccoli, raw",,match
PASTEQUE MINI,3.99,5400119534926,2024-05-11,2024_05_11.csv,"Watermelon, raw",,match
ZESPRI KINE GOLD D,2.64,9400000000000,2024-05-11,2024_05_11.csv,"Kiwifruit, ZESPRI SunGold, raw",,match
MOUSSE MOKKA,2.99,2048430004668,2024-05-11,2024_05_11.csv,MOUSSE,,match
SHRIMY MACASSOU,4.79,5413131961747,2024-05-11,2024_05_11.csv,,,ignore
ROSTIER PURE DORC,1.99,5400112732100,2024-05-11,2024_05_11.csv,,,ignore
ROSTIER PURE DORC,1.99,5400112732100,2024-05-11,2024_05_11.csv,,,ignore
STEW MARINE,4.82,2048493005333,2024-05-11,2024_05_11.csv,"STEW VEGETABLES, STEW",,match
STEW MARINE,5.39,2048493005333,2024-05-11,2024_05_11.csv,"STEW VEGETABLES, STEW",,match
BROCHETTE PORC MA,3.45,5400206501901,2024-05-11,2024_05_11.csv,"Ham, sliced, regular (approximately 11% fat)",,match
BIO BANANE,1.5,4070071527211,2024-05-11,2024_05_11.csv,"Banana, raw",,match
HET TRAAGSTE BROOD P,1.0,5400110000170,2024-05-11,2024_05_11.csv,,,ignore
TOMATE SAY GRAPPE,4.99,5400110000170,2024-05-11,2024_05_11.csv,TOMATO,,match
BIO PICCOLOS AVIONE,1.89,5400110000170,2024-05-11,2024_05_11.csv,,,ignore
BIOESCHE FILET POUL,5.99,2048155005336,2024-05-11,2024_05_11.csv,"Chicken, breast, boneless, skinless, raw",,match
BIOESCHE FILET POUL,6.02,2048155005336,2024-05-11,2024_05_11.csv,"Chicken, breast, boneless, skinless, raw",,match
LINGOT EXCELLENCE,2.39,5400110000170,2024-05-11,2024_05_11.csv,"LINDT, EXCELLENCE DARK CHOCOLATE",,match
LINGOT EXCELLENCE,2.39,5400110000170,2024-05-11,2024_05_11.csv,"LINDT, EXCELLENCE DARK CHOCOLATE",,match
GOUDA TRANC JEUNE,4.69,5400110000170,2024-05-11,2024_05_11.csv,"GOUDA CHEESE, GOUDA",,match
HET TRAAGSTE BROOD D,1.0,5400110000170,2024-05-11,2024_05_11.csv,,,ignore
GOUDA TRANC JEUNE,4.69,5400110000170,2024-05-11,2024_05_11.csv,"GOUDA CHEESE, GOUDA",,match
AVOCAT,2.49,5400119534926,2024-05-11,2024_05_11.csv,"Avocados, raw, all commercial varieties",,match
ACDC FILET POULET,6.43,2256500006498,2024-05-11,2024_05_11.csv,CHICKEN BREAST FILET,,match
ACDC FILET POULET,6.43,2256500006498,2024-05-11,2024_05_11.csv,CHICKEN BREAST FILET,,match
DES DE FILET THAI,6.19,5400119529156,2024-05-11,2024_05_11.csv,TENDERLOIN FILET,,match
DES DE FILET THAI,6.19,5400119529156,2024-05-11,2024_05_11.csv,TENDERLOIN FILET,,match
2PC MINI CAKE CHO,3.49,5400206501901,2024-05-11,2024_05_11.csv,MINI CAKE,,match
2PC MINI CAKE CHO,3.49,5400206501901,2024-05-11,2024_05_11.csv,MINI CAKE,,match
MARCHEOUS BLOC TRA,5.99,5400110000170,2024-05-11,2024_05_11.csv,,,ignore
DES DE FILET THAI,6.19,5400119529156,2024-05-11,2024_05_11.csv,TENDERLOIN FILET,,match
DES DE FILET THAI,6.19,5400119529156,2024-05-11,2024_05_11.csv,TENDERLOIN FILET,,match
DES DE FILET THAI,6.19,5400119529156,2024-05-11,2024_05_11.csv,TENDERLOIN FILET,,match
DES DE FILET THAI,6.19,5400119529156,2024-05-11,2024_05_11.csv,TENDERLOIN FILET,,match
GERLINA CHOCOLAT,2.95,317568185200,2024-06-02,2024_06_02.csv,CHOCOLATE,,match
GERLINA CHOCOLAT,2.95,317568185200,2024-06-02,2024_06_02.csv,CHOCOLATE,,match
ENJOY COCO FRUIT,8.69,31393000013,2024-06-02,2024_06_02.csv,,,ignore
380G VERMICEL LAIT,4.69,871570011948,2024-06-02,2024_06_02.csv,MILK CHOCOLATE,380.0,match
300G LOTUS JUM GAU,3.49,541012601442,2024-06-02,2024_06_02.csv,LOTUS CHIPS,300.0,match
300G LOTUS JUM GAU,3.49,541012601442,2024-06-02,2024_06_02.csv,LOTUS CHIPS,300.0,match
300G LOTUS JUM GAU,3.49,541012601442,2024-06-02,2024_06_02.csv,LOTUS CHIPS,300.0,match
300G LOTUS JUM GAU,3.49,541012601442,2024-06-02,2024_06_02.csv,LOTUS CHIPS,300.0,match
TOFFEE GRAPPE,4.99,540011232132,2024-06-02,2024_06_02.csv,TOFFEE,,match
TOFFEE GRAPPE,4.99,540011232132,2024-06-02,2024_06_02.csv,TOFFEE,,match
TOFFEE GRAPPE,4.99,540011232132,2024-06-02,2024_06_02.csv,TOFFEE,,match
TOFFEE GRAPPE,4.99,540011232132,2024-06-02,2024_06_02.csv,TOFFEE,,match
DUN STOKERBROOD,20.55,204007,2024-06-02,2024_06_02.csv,,,ignore
DIKKE AJUIN,2.29,599,2024-06-02,2024_06_02.csv,,,ignore
SOMA MULTIGRAIN 40,2.49,871089902035,2024-06-02,2024_06_02.csv,MULTIGRAIN,,match
SOMA MULTIGRAIN 40,2.49,871089902035,2024-06-02,2024_06_02.csv,MULTIGRAIN,,match
FRISK CLEAN BR PEP,2.49,5413839,2024-06-02,2024_06_02.csv,,,ignore
FRISK CLEAN BR PEP,2.49,5413839,2024-06-02,2024_06_02.csv,,,ignore
LINDT EXCELLENCE,2.39,30462002836,2024-06-02,2024_06_02.csv,"LINDT, EXCELLENCE DARK CHOCOLATE",,match
LINDT EXCELLENCE,2.39,30462002836,2024-06-02,2024_06_02.csv,"LINDT, EXCELLENCE DARK CHOCOLATE",,match
LINDT EXCELLENCE,2.39,30462002836,2024-06-02,2024_06_02.csv,"LINDT, EXCELLENCE DARK CHOCOLATE",,match
LINDT EXCELLENCE,2.39,30462002836,2024-06-02,2024_06_02.csv,"LINDT, EXCELLENCE DARK CHOCOLATE",,match
HERTA LRDNS NATUR,2.85,315423081405,2024-06-02,2024_06_02.csv,,,ignore
GRANA PADANO,4.99,54011958986,2024-06-02,2024_06_02.csv,GRANA PADANO,,match
SOMA CRUNCHY CREAM,5.35,76121000181,2024-06-02,2024_06_02.csv,CREAM,,match
60ML TAB PIME ROUG,3.79,1121060095,2024-06-02,2024_06_02.csv,,,ignore
200GR HOUMOUS,2.19,540011238642,2024-06-02,2024_06_02.csv,,,ignore
200GR HOUMOUS,2.19,540011238642,2024-06-02,2024_06_02.csv,,,ignore
200GR HOUMOUS,2.19,540011238642,2024-06-02,2024_06_02.csv,,,ignore
CAROTTES BIO,2.39,540011239500,2024-06-02,2024_06_02.csv,"Carrot, dehydrated",,match
80G PROSC PARMA,4.95,540011952675,2024-06-02,2024_06_02.csv,PROSCIUTTO DI PARMA,80.0,match
JAMBON CUIT AU FOU,4.17,2258760,2024-06-02,2024_06_02.csv,"JAMBON DE PARIS HAM, JAMBON DE PARIS",,match
CAROTTES BIO,2.39,540011239500,2024-06-02,2024_06_02.csv,"Carrot, dehydrated",,match
SOMA CANOLA,4.99,541998002185,2024-06-02,2024_06_02.csv,"Oil, canola",,match
350G BG GRANOLA,4.99,541998002185,2024-06-02,2024_06_02.csv,GRANOLA,350.0,match
CAMP FROM FR ENTIE,1.95,871280000066,2024-06-02,2024_06_02.csv,,,ignore
CORNE CHOCO 200G,3.09,541277500001,2024-06-02,2024_06_02.csv,"Chocolate, dark, 60-69% cacao solids",200.0,match
SOMA CHOCOLAT BIO,4.59,805257509093,2024-06-02,2024_06_02.csv,"CHOCOLATE, DARK CHOCOLATE HAZELNUT TRUFFLE",,match
FRASSE 500G,4.99,540035701608,2024-06-02,2024_06_02.csv,"Strawberries, raw",500.0,match
MIRTILLES 500GR,7.29,540011959739,2024-06-02,2024_06_02.csv,,,ignore
400G HEBEI LOOPS,4.39,540391023829,2024-06-02,2024_06_02.csv,,,ignore
FRASSE 500G,4.99,54003570500,2024-06-02,2024_06_02.csv,"Strawberries, raw",500.0,match
"9 X 1,45",13.05,540011954346,2024-06-02,2024_06_02.csv,,,ignore
MYRTELLES 500GR,7.29,540011954346,2024-06-02,2024_06_02.csv,,,ignore
FRAMBOISE 125G,2.99,540011952398,2024-06-02,2024_06_02.csv,"Raspberries, raw",125.0,match
400G NUTELLA,2.99,301762042200,2024-06-02,2024_06_02.csv,HAZELNUT SPREAD,400.0,match
OLIVES A L'AIL,3.69,540011958111,2024-06-02,2024_06_02.csv,OLIVES,,match
CREME ENAMEL 1+1,6.59,870021644981,2024-06-02,2024_06_02.csv,,,ignore
ORALB ENAMEL 1+1,6.59,870021644981,2024-06-02,2024_06_02.csv,,,ignore
PASTEQUE MINI,3.99,540011954328,2024-06-02,2024_06_02.csv,"Watermelon, raw",,match
BIO BANANEN,2.59,40141765271,2024-06-02,2024_06_02.csv,"Banana, raw",,match
JEUNE POUSS MIK,1.49,540011238574,2024-06-02,2024_06_02.csv,,,ignore
JEUNE POUSS MIK,1.49,540011238574,2024-06-02,2024_06_02.csv,,,ignore
750G MCC DUCHESSE,5.45,32568300505,2024-06-14,2024_06_14.csv,,,ignore
750G MCC DUCHESSE,5.45,32568300505,2024-06-14,2024_06_14.csv,,,ignore
BIO CAROTTES,2.39,540011239500,2024-06-14,2024_06_14.csv,"Carrot, dehydrated",,match
HET TRAGSTE BROOD P,4.9,543000017740,2024-06-14,2024_06_14.csv,,,ignore
SAUMON BELLE-VUE,5.99,540011959141,2024-06-14,2024_06_14.csv,"Fish, salmon, raw",,match
SAUMON BELLE-VUE,5.99,540011959141,2024-06-14,2024_06_14.csv,"Fish, salmon, raw",,match
ROSBIF,21.83,2040079021832,2024-06-14,2024_06_14.csv,"SLOW ROASTED BEEF, SLOW ROASTED",,match
BIOEATE CERISE GRAP,4.99,540011581591,2024-06-14,2024_06_14.csv,,,ignore
FARMER RAUWKOST,2.85,871794800243,2024-06-14,2024_06_14.csv,FARMER CHEESE,,match
BURGER ANGUS,5.0,540011960558,2024-06-14,2024_06_14.csv,"ANGUS BURGERS, ANGUS",,match
200G DUVIES CRAC A,1.95,871794800154,2024-06-14,2024_06_14.csv,GRADE A,200.0,match
BIO 300 FM PEN PES,5.99,542501540227,2024-06-14,2024_06_14.csv,,,ignore
MINI BABYBEL,5.09,307378119029,2024-06-14,2024_06_14.csv,"SNACK TRAY, WITH EGG & BABYBEL CHEESE",,match
BARILLA SPAGHETTI5,1.89,807680019505,2024-06-14,2024_06_14.csv,BARILLA WHOLE GRAIN LINGUINE,,match
BARILLA SPAGHETTI5,1.89,807680019505,2024-06-14,2024_06_14.csv,BARILLA WHOLE GRAIN LINGUINE,,match
132G B-READY T6,2.75,800050037255,2024-06-14,2024_06_14.csv,"FERERRO, NUTELLA, B-READY FILLED WAFER BARS",132.0,match
MELI-MELO JORIS,1.29,54040404043,2024-06-14,2024_06_14.csv,,,ignore
MEI BABYBEL,5.09,307378119029,2024-06-14,2024_06_14.csv,"SNACK TRAY, WITH EGG & BABYBEL CHEESE",,match
MEI BABYBEL,5.09,2040840410962,2024-06-14,2024_06_14.csv,"SNACK TRAY, WITH EGG & BABYBEL CHEESE",,match
HACHIS PORC-VEAU,10.96,204084,2024-06-14,2024_06_14.csv,"VEAL DUMPLINGS, VEAL",,match
OREO GRIG VANILLE,1.49,76230033673,2024-06-14,2024_06_14.csv,"OREO CEREAL, OREO",,match
NOCCI CONF FIGUES,4.09,541004601006,2024-06-14,2024_06_14.csv,PREMIUM CALIFORNIA MISSION FIGS FIGUES,,match
COURGETTES,1.69,2160,2024-07-11,2024_07_11.csv,"Squash, zucchini, raw",,match
FRAISE 500G,6.24,5400149575441,2024-07-11,2024_07_11.csv,"Strawberries, raw",500.0,match
TOMATE CERISE 400G,3.16,5400149575441,2024-07-11,2024_07_11.csv,"CHERRY TOMATO BRUSCHETTA, CHERRY TOMATO",400.0,match
GUACRACHO 11,2.45,8422417100102,2024-07-11,2024_07_11.csv,,,ignore
DOS DE CABILLAUD,3.97,204093,2024-07-11,2024_07_11.csv,,,ignore
BURGER 100 % DE BO,3.97,204094,2024-07-11,2024_07_11.csv,BURGER,,match
BURGER 100 % DE BO,3.85,204094,2024-07-11,2024_07_11.csv,BURGER,,match
TOM BELG GRAPP,1.89,2523,2024-07-15,2024_07_15.csv,Tom Collins,,match
MOZZARELLA MAXI,8.55,8000430133526,2024-07-15,2024_07_15.csv,MOZZARELLA,,match
6PC POMME PINK LAD,3.99,5414174001411,2024-07-15,2024_07_15.csv,"POSTOBON, SODA, POMME MELA APPLE",,match
BIO CAROTTES,2.39,5400112395000,2024-07-15,2024_07_15.csv,"Carrot, dehydrated",,match
